,tweets
7262,"tw // shooting , police brutality https://t.co/PGbroYhrAg"
7263,@thedailybeast “Police brutality protestors” lolololol
7264,Lori light foot is without a doubt the dumbest mayor in the entire country. Under her administration there has been… https://t.co/OgbDZnWVkW
7265,At all. And the whites find time to overlook police brutality and gaslight us but send thoughts and prayers cuz one… https://t.co/n0iUh0UR5z
7266,"2015 WSJ found the 10 biggest PDs in the country spent a collective $1.02B to settle cases that included shootings,… https://t.co/RERPtWSASD"
7267,"Hardly anything good about America in the news.
So sad 💔
Everytime police brutality 
Everytime mass shooting"
7268,"Mr. Joe Biden wanna talk about infrastructure but doesn’t wanna address racism, police brutality murders or gun con… https://t.co/LXFlurrg57"
7269,"tw // police brutality , death
.
.
.
people posted to video in the replies pls be carful and turn autoplay off if y… https://t.co/woNHbkiVgl"
7270,"Unfortunately a ""return to normalcy"" for America looks like mass shootings and police brutality.  These problems ne… https://t.co/j7Zgi6gfsL"
7271,"While we're debating police brutality, don't overlook the violence against kids in institutional settings &amp; program… https://t.co/gWcPp2vmpG"
7272,The reality of police brutality – It can happen to anyone who is Black | Opinion https://t.co/WW0UdXBnnc
7273,@thetruth711377 @AgMohz @AP (2/2) Ideology people like you use to try to invalidate black people’s outrage towards… https://t.co/3iyScT43GX
7274,@VP Please state why police brutality and murder by police only occurs in certain states. We Must Create Change TOD… https://t.co/o1RapFS7Yf
7275,@john_konteh When do we start seeing offenders facing jail terms for such second-degree murder? Our legislators nee… https://t.co/temWlILb1H
7276,@thedailybeast Police brutality protesters is a weird way to define domestic terrorists
7277,"The way we’re being attacked from every angle by the state &amp; media feels calculated.

Could just be bad timing, but… https://t.co/WQPFCWn9Iy"
7278,@cellasey @CGGSierraLeone I like it when you stand for the people. Much appreciated. Police brutality with impunity… https://t.co/QLVmuIsSwL
7279,"The CIA: the CIA found no evidence the CIA was involved in pushing drugs into minority communities. 

Police: Polic… https://t.co/EKcPy0GHfc"
7280,These barricades have gone up ahead of @GKMCBmore’s planned protest in solidarity with victims of police brutality… https://t.co/mDWkUUBPbB
7281,The Blue Wall of Silence Is Starting to Crack https://t.co/bKXkrElUMh
7282,@SecBlinken Stop police brutality #BRINGBACK OUR PEOPLE 😭😭😭#UGANDA IS BLEEDING https://t.co/l1aZqzK0KD
7283,"@BiotechLottery @EugeneCho Of course, you realize that police brutality and inequity in policing aren't just about… https://t.co/tpV8ZH9ThO"
7284,saying “since no one is talking about this” or “why is no one talking about this” on threads about police brutality… https://t.co/tTrzxxjHEr
7285,"@17percentangel 2020 blm movement....
Cardi: breeona Taylor as her pfp, spoke with Bernie and joe about police brut… https://t.co/3WbBAQUsJO"
7286,"""@IziegbeOdigie’s dance film, Iziegbe, positions dance as a productive tool for political expression—whether it be… https://t.co/Ahh4r32lDM"
7287,"@Evry1CnGtIt @thebookbakery17 @IWriteAllDay_ No, I feel you. The abuse was triggering for me. Chris plays Stabler w… https://t.co/sFRz2MB2iv"
7288,@BartmeekcattleY @ramblingrach_RR @ktfuntweets I can and will say that George was a flawed individual and also that… https://t.co/2m6RgbH17A
7289,"@MarionBurr5 Because if the argument is police brutality, then they can’t just go off shooting anyone, right? Or ar… https://t.co/im3dQjqUqs"
7290,"everything is so bleak.... the hate crimes, police brutality, and mass shootings are so frequent. it’s sickening"
7291,The Blue Wall of Silence Is Starting to Crack https://t.co/WxdMoYW0YE
7292,"Three high profile lawsuits against DPD were announced this week. 

The City of Detroit’s lawyer, Lawrence Garcia,… https://t.co/KcnEWEe4Xb"
7293,"@bryanbehar The white people who disagree always say, ""Well, they (the Black people) must've done something first.""… https://t.co/8Liwzq1AEy"
7294,Retired TV tough guy giving his thoughts on police brutality to other retirees. It's a hard truth to take but this… https://t.co/6tSFcGIEBm
7295,"//tw police brutality , shooting 
-
-
- https://t.co/I76RgXnlac"
7296,Police brutality is a #reproductivejustice crisis. We deserve the right to birth and parent our children in safe co… https://t.co/bbdb8mIUK0
7297,"tw // murder , police brutality , shooting 
-
- https://t.co/zHFenQgcy9"
7298,Gun violence (brutality) of the Police against the Black and Brown community has reached an epidemic -- and it's lo… https://t.co/GTrNIXwSo5
7299,when is police brutality gonna end? i'm out of words #AdamToledo
7300,@silverwolftain @Midpoint221 Typical trump supporter repeating Fox News talking points. This is America. And standi… https://t.co/EarOSjtKcH
7301,"@ComptonMadeMe @FredHamptonLeft The United States trained more police forces than anyone else in the world. 

Every… https://t.co/nV8PSUY0MM"
7302,"I stopped posting about white-supremacy/police brutality bc as much as publicity is needed for the blind eye, I’m w… https://t.co/LhFiZigsz4"
7303,"Body cams have not prevented or decreased police brutality, they just provided us a play-by-play in living color th… https://t.co/c3CP2qw1Kg"
7304,"Use your power of RECALL on Mayors, Governors, Sheriffs, City Council Members, Attorney Generals, and State Represe… https://t.co/ScAR9akZic"
7305,"“We need every cop to wear a body camera. We need to curb the power of police unions, the biggest protectors of the… https://t.co/SVFVo1ngoc"
7306,So much police brutality + mass shooting this past month all while COVID still being a thing. I honestly don’t even… https://t.co/aTFiVKsxGy
7307,people in power think just because they acknowledge police brutality they’ve done enough. it’s NOT enough until we… https://t.co/A8o9YIHDL3
7308,"Every time you think cops and defenders of police brutality and racism can’t get any more offensive, they find new… https://t.co/JxqazDRNcF"
7309,"@chunbarbieswae @Invasionof_Bday They fav ain’t even black , over here talking about police brutality 💀🤦🏾‍♀️"
7310,"I hate when white people say they are anti racist only because they think they aren’t racist, but never speak up ab… https://t.co/FjFqMtJbfj"
7311,"between Black death being used for trauma porn, police brutality being talked about as if there’s no other option,… https://t.co/8VBcGToDBZ"
7312,"Headline is bull shit.
First police-brutality protestor he shot in self defense filmed chasing after him before lun… https://t.co/YSYp9Q7o2A"
7313,"@lsv052375 @Angry_Staffer You can’t loose what you never had. Racism, voter suppression and police brutality requir… https://t.co/sOUdPDlYIz"
7314,"@KamalaHarris , @VP    @JoeBiden   Will do anything except protect black people against police brutality. https://t.co/xDM7CnZ7jC"
7315,@swimmerbr78 This is horrific. As if trying to survive COVID and Police Brutality isn't enough...smdh
7316,"police brutality , shooting https://t.co/o0vEgReiOv"
7317,"Hey Kamala, I know you're busy right now stopping Asian hate, but maybe you should go out there and drop a VP addre… https://t.co/ggaxfmHazI"
7318,really pisses me off how so many people try to excuse police brutality with the fact that SOME of the people may ha… https://t.co/7pZjD63XmO
7319,Pls they should be the last one talking about police brutality ‼️🤦🏾‍♀️ https://t.co/BkgeeF26nQ
7320,"Horrific. As if trying to survive COVID, police brutality isn't enough...smdh https://t.co/P3jRdAIgpj"
7321,@poppycock1010 @VintageArtCafe @johncardillo Sweetie if you are racist just say that because police brutality just… https://t.co/6xSqP2EvvU
7322,Has your school district addressed racism/police brutality at all this year?
7323,Has your school district addressed recent events of police brutality?
7324,"Look who followed my distinguished comrade @HarrisonBbi18 I'm honoured Comrade 
Oya rush to IG @ harrison_gwamnishu… https://t.co/7eOlNy5HNo"
7325,2/3 Little justice comes from releasing this content without contextualized reporting that considers how police bru… https://t.co/rEAqNWEkbt
7326,"I’m 33. 2/3 of my lifetime has been dominated by school shootings, endless war, and police brutality. And still som… https://t.co/yv7zUyakCQ"
7327,@BadCornpop @BettsTevin @ArrestResisting @thesnck @Latinaproducer @RoweShowTac @cbschicago No your comments are jus… https://t.co/MXCYy5E8dR
7328,you can spread awareness about police brutality without sharing the video of the killing
7329,"police brutality , death // https://t.co/wg0dQAwUAZ"
7330,So I guess we just came out this pandemic ready for police brutality and mass shootings. Not to mention it being th… https://t.co/Fl3MVxFAbt
7331,America can’t go a day without police brutality or a shooting. I am truly appalled
7332,@AmmahStarr My patient came in with hearing loss and we started his visit by talking about the police brutality. Pe… https://t.co/OCAnV4ynQM
7333,im so angry and tired but that's literally never going to be enough. nobody in power is willing to do what actually… https://t.co/D51DUPq3Xe
7334,@Approximation_0 @travisakers @donwinslow Police brutality is police brutality no matter who is on the receiving en… https://t.co/YYrW80eedd
7335,@Independent There are so many things wrong with American society from racism to police brutality. Yet celebrities… https://t.co/h0Z9OV5iGD
7336,We Unite Against Systemic Racism &amp; Police Brutality. Read more: https://t.co/1di2nLAWW4 https://t.co/vmHWjv1i4N
7337,"The Republicans screaming about open borders we don't have 
Is a distraction from the non-stop mass shootings and
Police brutality"
7338,@CivilRightsAd @MaryWilley8 @KamVTV Black people have been yelling this statement for years when it comes to police… https://t.co/8su8tkFXif
7339,The Blue Wall of Silence Is Starting to Crack https://t.co/XNiZ7eNjfU
7340,"Starting now - demonstration in Sheikh Jarrah, east Jerusalem, against ethnic cleansing of Palestinians from the ne… https://t.co/IEDOFpkJhm"
7341,"// police brutality , death , racism
if you think #AdamToledo deserved to die,  go fuck yourself. how does a fuckin… https://t.co/MsOYlgaqMv"
7342,"@thedailybeast ""police-brutality protesters"", you got respect the left for their creativeness in the Department of Euphemisms."
7343,"Between the mass shootings, police brutality, the oppression of my people and my personal life....I can’t"
7344,"@Timcast Police brutality protesters... That where brutally attacking and pulling a hand gun on rittenhouse.

Rittenhouse was justified."
7345,"TW // police brutality

If you can watch this video and still say police are to protect and serve I think you shoul… https://t.co/1QaTT5LXQO"
7346,If I wanna get my own blood boiling I just open a thread on here about “police brutality.” Man.
7347,"@nattyindi @LeoDaneel Out of curiosity, what do you blame police brutality incidents on when the victim is white?"
7348,"TW: Police Brutality, Murder https://t.co/JKkqAdeIIw"
7349,@jalfd @Pavdov10 you denigrate all the innocent victims of police brutality by crying wolf re little 13 year old ou… https://t.co/62x9MyrXUW
7350,"Teaching &amp; living in a wonderful community with thousands of African-American families, I have listened to these st… https://t.co/asN9ULaYkp"
7351,@davidmweissman I’ve gotten into many arguments and lost friends because I’ve stuck up for victims of police brutal… https://t.co/Up9xVj63en
